"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","Puma","Shorts","tchooz","67","tchooz:9130068017409",,"USD","true",,"men","false","PUMATECH Shorts DK Men","2026-05-22T03:00:10Z","S","M","XL",,,,,,,,,,"69218281","https://tchoozshoes.com/products/pumatech-shorts-dk-men","does_not_exist"
"in_stock","Puma","Shinguards","tchooz","25","tchooz:9130067460353",,"USD","true",,"unisex","false","ULTRA Light Strap","2026-05-22T03:00:10Z","M","L","XL","S",,,,,,,,,"3099204","https://tchoozshoes.com/products/ultra-light-strap","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9130105340161",,"USD","true",,"kids","false","Puma Rickie Classic V PS","2026-05-22T03:00:10Z","28","29","30","31","32","33","35","White And Gold",,,,,"39425313","https://tchoozshoes.com/products/puma-rickie-classic-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9130104783105",,"USD","true",,"women","false","Carina 3.0 Metallic Whisper Women","2026-05-22T03:00:10Z","White And Gold","White And Silver",,,,,,,,,,,"40451102","https://tchoozshoes.com/products/carina-3-0-metallic-whisper-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9130104226049",,"USD","true",,"men","false","Skyrocket Lite 2 Men","2026-05-22T03:00:10Z","45","46","White And Black","Navy",,,,,,,,,"31173009","https://tchoozshoes.com/products/skyrocket-lite-2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","77","tchooz:9133385613569","60","USD","true","22.08","women","true","Court Lally Women","2026-05-22T03:00:11Z","37","38","36","37.5","40","40.5","41","White And Pink","White And Blue",,,,"40036701","https://tchoozshoes.com/products/court-lally-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9130105733377","75","USD","true","18.48","women","true","Court Lally Skye Women","2026-05-22T03:00:11Z","White And Black","40","40.5","41",,,,,,,,,"40036803","https://tchoozshoes.com/products/court-lally-skye-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","103","tchooz:9130105667841",,"USD","true",,"women","false","Carina Mia Women","2026-05-22T03:00:11Z","White And Black",,,,,,,,,,,,"40263702","https://tchoozshoes.com/products/carina-mia-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9131503091969","75","USD","true","50","men","true","Speedcat OG Men","2026-05-22T03:00:11Z","41","42","42.5","43","44","44.5","46","47","45","Navy","Yellow",,"39884666","https://tchoozshoes.com/products/speedcat-og-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","160","tchooz:9133370016001","95","USD","true","40.62","women","true","Speedcat OG Women","2026-05-22T03:00:11Z","Yellow","36","37","37.5","38","38.5","39","40","41","Navy","Pink And Brown",,"39884619-w","https://tchoozshoes.com/products/speedcat-og-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","229","tchooz:9115243610369",,"USD","true",,"women","false","Cloudmonster 3 Women","2026-05-22T03:00:11Z","37","38","40",,,,,,,,,,"3wg10031043","https://tchoozshoes.com/products/3wg10031043","3WG10031043"
"in_stock","On","Low Boots","tchooz","195","tchooz:9131997724929",,"USD","true",,"men","false","Cloudtilt Men","2026-05-22T03:00:11Z","White And Black","44","45","46","White And Gray",,,,,,,,"3ME10101430","https://tchoozshoes.com/products/cloudtilt-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9045771845889","90","USD","true","18.18","women","true","Karmen II L Women","2026-05-22T03:00:11Z","36","37.5","38","38.5","41","White And Black",,,,,,,"39745601","https://tchoozshoes.com/products/39745601","39745601"
"in_stock","Puma","Sets","tchooz","65","tchooz:9115214348545","45","USD","true","30.77","kids","true","MINICATS ESS Small No. 1 Logo Crew Set TR INF","2026-05-22T03:00:11Z","Navy","6-9 Months","12-18 Months","2-3 Years",,,,,,,,,"69083080","https://tchoozshoes.com/products/minicats-ess-small-no-1-logo-crew-set-tr-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9118999118081",,"USD","true",,"men","false","Flyer Lite 3 Men","2026-05-22T03:00:11Z","41","42","44","44.5","45","46","47",,,,,,"31079734","https://tchoozshoes.com/products/31079734","31079734"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9130104586497","100","USD","true","18.7","men","true","X-RAY 4 Men","2026-05-22T03:00:11Z","Black And Green","White And Blue","White And Red","41","42","42.5","43","44","44.5","45","46","47","40474705","https://tchoozshoes.com/products/x-ray-4-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","118","tchooz:9130105012481",,"USD","true",,"men","false","SOFTRIDE COSMIC STREET SLIPTECH Men","2026-05-22T03:00:11Z","Black And Green","42","42.5","43","44","44.5","45","46","47",,,,"40263209","https://tchoozshoes.com/products/softride-cosmic-street-sliptech-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9130066903297","65","USD","true","29.35","men","true","Softride Cosmic LT SLIPTECH Men","2026-05-22T03:00:11Z","41","42","42.5","43","44","44.5","45","46","47",,,,"40387401","https://tchoozshoes.com/products/softride-cosmic-lt-sliptech-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9120103170305",,"USD","true",,"men","false","Court Classic Men","2026-05-22T03:00:11Z","42.5","43","44","44.5","45","White And Green","White And Black",,,,,,"39501801","https://tchoozshoes.com/products/court-classic-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","82","tchooz:9120102678785","65","USD","true","20.73","women","true","Court Lally Metallic Whisper Women","2026-05-22T03:00:11Z","White And Gold","White And Silver",,,,,,,,,,,"40605801","https://tchoozshoes.com/products/court-lally-metallic-whisper-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","154","tchooz:9120102908161","105","USD","true","31.82","women","true","PWR Hybrid TR Women","2026-05-22T03:00:11Z","Black And Yellow","White And Teal","Black And Pink",,,,,,,,,,"31047722","https://tchoozshoes.com/products/pwr-hybrid-tr-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","128","tchooz:9118151147777",,"USD","true",,"men","false","Scend Pro 2 Men","2026-05-22T03:00:11Z","White And Black",,,,,,,,,,,,"31077901","https://tchoozshoes.com/products/scend-pro-2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","155","tchooz:9115230437633","125","USD","true","19.35","men","true","Softride Frequence Men","2026-05-22T03:00:11Z","White And Black","41","43","44","44.5","45","46",,,,,,"31050016","https://tchoozshoes.com/products/softride-frequence-running-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","40","tchooz:9115224146177","30","USD","true","25","women","true","ESS ELEVATED Structured Tee Women","2026-05-22T03:00:11Z","XS",,,,,,,,,,,,"68502701","https://tchoozshoes.com/products/ess-elevated-structured-tee-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9115220738305","55","USD","true","50","women","true","Carina Mia SD Women","2026-05-22T03:00:11Z","White And Black","Black And Yellow","Black And Purple",,,,,,,,,,"40263806","https://tchoozshoes.com/products/carina-mia-sd-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","170","tchooz:9115220312321","100","USD","true","41.18","men","true","F1 RS-X Men","2026-05-22T03:00:11Z","44.5",,,,,,,,,,,,"30889301","https://tchoozshoes.com/products/f1-rs-x-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220181249","35","USD","true","36.36","kids","true","Courtflex V3 V PS","2026-05-22T03:00:11Z","32",,,,,,,,,,,,"39764213","https://tchoozshoes.com/products/courtflex-v3-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:9115216347393","105","USD","true","40","women","true","Mostro LC Prime Women","2026-05-22T03:00:11Z","36","37","37.5","38","38.5","Navy",,,,,,,"40433601-w","https://tchoozshoes.com/products/mostro-lc-prime-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","109","tchooz:9115216085249","75","USD","true","31.19","women","true","Softride Symmetry Fuzion Women","2026-05-22T03:00:11Z","Purple",,,,,,,,,,,,"31046014","https://tchoozshoes.com/products/softride-symmetry-fuzion-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115213168897","50","USD","true","41.18","kids","true","Palermo lth V PS","2026-05-22T03:00:11Z","35","29","34",,,,,,,,,,"40200301","https://tchoozshoes.com/products/palermo-lth-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9047645651201","115","USD","true","20.14","men","true","CA Pro Classic II Men","2026-05-22T03:00:11Z","42","42.5","44.5","45","46","47",,,,,,,"40236601","https://tchoozshoes.com/products/40236601","40236601"
"in_stock","Puma","Low Boots","tchooz","109","tchooz:9045771583745","75","USD","true","31.19","men","true","Disperse XT 4 Men","2026-05-22T03:00:11Z","44","44.5","47","41","43","45",,,,,,,"31079801","https://tchoozshoes.com/products/31079801","31079801"
"in_stock","Adidas","Low Boots","tchooz","126","tchooz:9115228733697",,"USD","true",,"women","false","ADVANTAGE 2.0 Women","2026-05-22T03:00:11Z","38 2/3","39 1/3",,,,,,,,,,,"IG9175","https://tchoozshoes.com/products/advantage-2-0-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9115213332737","55","USD","true","26.67","kids","true","Jada Classic Space Belle V PS","2026-05-22T03:00:11Z","32","34",,,,,,,,,,,"40282301","https://tchoozshoes.com/products/jada-classic-space-belle-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","120","tchooz:9115215855873","85","USD","true","29.17","women","true","Softride Sera Women","2026-05-22T03:00:11Z","36","40",,,,,,,,,,,"31120803","https://tchoozshoes.com/products/softride-sera-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9047646634241",,"USD","true",,"kids","false","Puma Caven III Retro Jr","2026-05-22T03:00:11Z","37","37.5","38","39",,,,,,,,,"40689601","https://tchoozshoes.com/products/40689601","40689601"
"in_stock","Puma","Tees","tchooz","36","tchooz:9040758374657","30","USD","true","16.67","women","true","WARDROBE ESS Slim Tee Women","2026-05-22T03:00:11Z","XS","L","S",,,,,,,,,,"62974202","https://tchoozshoes.com/products/62974202","62974202"
"in_stock","Puma","Swimwear","tchooz","64","tchooz:9115222933761",,"USD","true",,"men","false","PUMA SWIM MEN MID SHORT","2026-05-22T03:00:11Z","S","M","XL","Navy",,,,,,,,,"102245017","https://tchoozshoes.com/products/puma-swim-men-mid-short","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115222966529",,"USD","true",,"women","false","PUMA CLASSIC BIKINI Women BOTTOM","2026-05-22T03:00:11Z","M","L",,,,,,,,,,,"100043200","https://tchoozshoes.com/products/puma-classic-bikini-women-bottom","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115222999297",,"USD","true",,"women","false","PUMA TRIANGLE Women BIKINI TOP","2026-05-22T03:00:11Z","XS","S","M","L",,,,,,,,,"100037200","https://tchoozshoes.com/products/puma-triangle-women-bikini-top","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115223130369",,"USD","true",,"boys","false","PUMA SWIM BOYS MEDIUM SHORT","2026-05-22T03:00:11Z","5-6 Years","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,"704511006","https://tchoozshoes.com/products/puma-swim-boys-medium-short","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","80","tchooz:9115223261441",,"USD","true",,"men","false","PUMA SWIM MEN CRINKLE SHORTS","2026-05-22T03:00:11Z","S","M","XL",,,,,,,,,,"701511001","https://tchoozshoes.com/products/puma-swim-men-crinkle-shorts","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","70","tchooz:9115223326977",,"USD","true",,"men","false","PUMA SWIM MEN FORMSTRIP SHORTS","2026-05-22T03:00:11Z","S","M","L","XL",,,,,,,,,"701508003","https://tchoozshoes.com/products/puma-swim-men-formstrip-shorts","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","80","tchooz:9115223359745",,"USD","true",,"men","false","PUMA SWIM MEN FORMSTRIP SHORT","2026-05-22T03:00:11Z","S","M","L","XL",,,,,,,,,"701507002","https://tchoozshoes.com/products/puma-swim-men-formstrip-short","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","50","tchooz:9115223392513",,"USD","true",,"women","false","PUMA SWIM WOMEN PRINTED BRIEF","2026-05-22T03:00:11Z","purple",,,,,,,,,,,,"701264003","https://tchoozshoes.com/products/puma-swim-women-printed-brief","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115223425281",,"USD","true",,"women","false","PUMA SWIM Women CLASSIC BRIEFS","2026-05-22T03:00:12Z","L",,,,,,,,,,,,"100043033","https://tchoozshoes.com/products/puma-swim-women-classic-briefs","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115223458049",,"USD","true",,"women","false","Puma Swim Classic Bikini","2026-05-22T03:00:12Z","M","L",,,,,,,,,,,"100043002","https://tchoozshoes.com/products/puma-swim-classic-bikini","does_not_exist"
"in_stock","Puma","Jackets","tchooz","108","tchooz:9131503026433",,"USD","true",,"women","false","T7 ALWAYS ON Short Track Jacket Women","2026-05-22T03:00:12Z","XS","S","M",,,,,,,,,,"62979601","https://tchoozshoes.com/products/t7-always-on-short-track-jacket-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9120103104769",,"USD","true",,"women","false","Cloud 6 Women","2026-05-22T03:00:12Z","37","White And Black",,,,,,,,,,,"3WF10060070","https://tchoozshoes.com/products/cloud-6-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9120103072001","50","USD","true","48.45","women","true","Vikky Star Women","2026-05-22T03:00:12Z","White And Pink",,,,,,,,,,,,"40260001","https://tchoozshoes.com/products/vikky-star-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","230","tchooz:9115234107649","160","USD","true","30.43","men","true","Velocity NITRO 4 Men","2026-05-22T03:00:12Z","44.5",,,,,,,,,,,,"31114004","https://tchoozshoes.com/products/velocity-nitro-4-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","128","tchooz:9115233648897",,"USD","true",,"women","false","GRAND COURT 3.0 Women","2026-05-22T03:00:12Z","White And Black",,,,,,,,,,,,"IH1487","https://tchoozshoes.com/products/grand-court-3-0-women","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","128","tchooz:9115233616129",,"USD","true",,"men","false","GRAND COURT 3.0 Men","2026-05-22T03:00:12Z","White And Black","White And Navy",,,,,,,,,,,"IH1472","https://tchoozshoes.com/products/grand-court-3-0-men","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115229487361","15","USD","true","50","men","true","PUMA FINAL Graphic ball Men","2026-05-22T03:00:12Z","Yellow",,,,,,,,,,,,"8434702","https://tchoozshoes.com/products/puma-final-graphic-ball-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","49","tchooz:9115227488513",,"USD","true",,,"false","BMW MMS BB Cap","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"2687502","https://tchoozshoes.com/products/bmw-mms-bb-cap","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","30","tchooz:9115224375553",,"USD","true",,"men","false","Epic Flip v2 Men","2026-05-22T03:00:12Z","Navy","40.5","46",,,,,,,,,,"36024872","https://tchoozshoes.com/products/epic-flip-v2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","148","tchooz:9115216150785","105","USD","true","29.05","men","true","SF Roma S Men","2026-05-22T03:00:12Z","42","43","44","45","46",,,,,,,,"30890901","https://tchoozshoes.com/products/sf-roma-s-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","126","tchooz:9115212546305",,"USD","true",,"men","false","ADVANTAGE 2.0 Men","2026-05-22T03:00:12Z","41 1/3","43 1/3",,,,,,,,,,,"IG9166","https://tchoozshoes.com/products/advantage-2-0-men","does_not_exist"
"in_stock","Puma","Jackets","tchooz","160","tchooz:9114712801537",,"USD","true",,"men","false","BMW MMS Sportswear MT7 Track Jacket Men","2026-05-22T03:00:12Z","S","M",,,,,,,,,,,"63487501","https://tchoozshoes.com/products/63487501","63487501"
"in_stock","Puma","Shorts","tchooz","72","tchooz:9040763453697",,"USD","true",,"men","false","EVOSTRIPE Shorts DK Men","2026-05-22T03:00:12Z","S","M","L","XL",,,,,,,,,"69219261","https://tchoozshoes.com/products/69219261","69219261"
"in_stock","Puma","Tees","tchooz","31","tchooz:9040761323777",,"USD","true",,"men","false","ESS No. 1 Logo Sleeveless Tee Men","2026-05-22T03:00:12Z","S","M","L","XL",,,,,,,,,"68262602","https://tchoozshoes.com/products/68262602","68262602"
"in_stock","Puma","Shorts","tchooz","41","tchooz:9040760799489",,"USD","true",,"men","false","ESS No. 1 Logo Shorts 10"" Men","2026-05-22T03:00:12Z","Navy","Beige",,,,,,,,,,,"68259416","https://tchoozshoes.com/products/68259416","68259416"
"in_stock","Puma","Tees","tchooz","74","tchooz:9040759980289",,"USD","true",,"men","false","BMW MMS Ess Polo Men","2026-05-22T03:00:12Z","S","M","L","XL",,,,,,,,,"63490001","https://tchoozshoes.com/products/63490001","63490001"
"in_stock","Puma","Pants","tchooz","92","tchooz:9040757948673",,"USD","true",,"men","false","T7 ALWAYS ON Track Pants DK cl Men","2026-05-22T03:00:12Z","S","XL","Navy",,,,,,,,,,"62958801","https://tchoozshoes.com/products/62958801","62958801"
"in_stock","Puma","Cap","tchooz","35","tchooz:8041573875969",,"USD","true",,"unisex","false","Lightweight Runner Cap Running/Training Unisex","2026-05-22T03:00:12Z","ADLT",,,,,,,,,,,,"2408001","https://tchoozshoes.com/products/2408001","2408001"
"in_stock","Puma","Low Boots","tchooz","154","tchooz:9128726003969","90","USD","true","41.56","women","true","H-Street OG Women","2026-05-22T03:00:12Z","36","37","38","39","40","41","Purple",,,,,,"40369207","https://tchoozshoes.com/products/h-stree-og-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9086755602689","115","USD","true","20.14","men","true","McLaren Caven III Men","2026-05-22T03:00:12Z","41","42","42.5","43","44","44.5","46","47",,,,,"30945501","https://tchoozshoes.com/products/30945502","30945502"
"in_stock","Puma","Tees","tchooz","56","tchooz:9040758964481","45","USD","true","19.64","men","true","PL ESS Tee Men","2026-05-22T03:00:12Z","S","L",,,,,,,,,,,"63449519","https://tchoozshoes.com/products/63449519","63449519"
"in_stock","Puma","Tights","tchooz","95","tchooz:9130104127745","65","USD","true","31.58","women","true","W CLOUDSPUN TIGHT AOP - HW FL Women","2026-05-22T03:00:12Z","M","Black And Gray",,,,,,,,,,,"52750101","https://tchoozshoes.com/products/w-cloudspun-tight-aop-hw-fl-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","160","tchooz:9130067689729",,"USD","true",,"men","false","Fade Nitro LS Men","2026-05-22T03:00:12Z","40.5","41","42","42.5","43","44","44.5","45","46",,,,"40620306","https://tchoozshoes.com/products/fade-nitro-ls-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","160","tchooz:9120102744321","65","USD","true","59.38","men","true","Inhale Men","2026-05-22T03:00:12Z","Black And Purple",,,,,,,,,,,,"40156002","https://tchoozshoes.com/products/inhale-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115231584513","40","USD","true","42.86","men","true","ATTACANTO TT TEAMSPORT Men","2026-05-22T03:00:12Z","42","42.5",,,,,,,,,,,"10747809","https://tchoozshoes.com/products/attacanto-tt-teamsport-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","155","tchooz:9115221885185","125","USD","true","19.35","women","true","Softride Frequence Women","2026-05-22T03:00:12Z","36","37","38","39","40",,,,,,,,"31050016-w","https://tchoozshoes.com/products/softride-frequence-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","62","tchooz:9115221000449","50","USD","true","19.35","women","true","EVOSTRIPE High-Waist Tights Women","2026-05-22T03:00:12Z","XS","S","L",,,,,,,,,,"68814401","https://tchoozshoes.com/products/evostripe-high-waist-tights-women","does_not_exist"
"in_stock","Puma","Bras","tchooz","46","tchooz:9115217625345",,"USD","true",,"women","false","4KEEPS ELASTIC BRA - P Women","2026-05-22T03:00:12Z","L",,,,,,,,,,,,"52696201","https://tchoozshoes.com/products/4keeps-elastic-bra-p-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9115215495425","75","USD","true","31.82","kids","true","Palermo HK&FR 2 Junior","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"40338801","https://tchoozshoes.com/products/palermo-hk-fr-2-junior","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9115213988097","100","USD","true","18.7","women","true","Softride Mayve Women","2026-05-22T03:00:12Z","36","40","37",,,,,,,,,,"31016003","https://tchoozshoes.com/products/softride-mayve-women","does_not_exist"
"in_stock","Puma","Sets","tchooz","65","tchooz:9115212808449","45","USD","true","30.77","kids","true","MINICATS AOP Crew Set FL INF","2026-05-22T03:00:12Z","1-2 Years",,,,,,,,,,,,"68973127","https://tchoozshoes.com/products/minicats-aop-crew-set-fl-inf","does_not_exist"
"in_stock","Puma","Tees","tchooz","45","tchooz:9086756487425","35","USD","true","22.22","kids","true","teamULTIMATE Jersey Jr","2026-05-22T03:00:12Z","5-6 Years","7-8 Years","9-10 Years","11-12 Years",,,,,,,,,"70628220","https://tchoozshoes.com/products/70628220","70628220"
"in_stock","Puma","Tights","tchooz","57","tchooz:9086756258049","40","USD","true","29.82","women","true","W TAD ESSENTIAL TIGHT - HW 7/8 Women","2026-05-22T03:00:12Z","Chocolate","Purple","L",,,,,,,,,,"52589913","https://tchoozshoes.com/products/52589960","52589960"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9086756061441","50","USD","true","23.08","kids","true","Puma Smash 3.0 Badges V PS","2026-05-22T03:00:12Z","28","29","31","32","33","34","35",,,,,,"39728601","https://tchoozshoes.com/products/39728601","39728601"
"in_stock","Puma","Suits","tchooz","110","tchooz:8866982560001","55","USD","true","50","men","true","ESS Poly Suit cl Men","2026-05-22T03:00:12Z","Navy",,,,,,,,,,,,"68484716","https://tchoozshoes.com/products/68484701","68484701"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9130068771073","100","USD","true","18.7","women","true","X-RAY 4 Women","2026-05-22T03:00:12Z","36","37","37.5","38.5","39","40",,,,,,,"40474708","https://tchoozshoes.com/products/x-ray-4-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:8977064591617","70","USD","true","17.65","men","true","FUTURE 8 PLAY TT Men","2026-05-22T03:00:12Z","41","44","44.5","45","46","White And Black",,,,,,,"10860502","https://tchoozshoes.com/products/10860502","10860502"
"in_stock","Puma","Hoodies","tchooz","118","tchooz:9040758636801",,"USD","true",,"men","false","EVOSTRIPE Core FZ Hoodie Men","2026-05-22T03:00:12Z","S","M",,,,,,,,,,,"63152901","https://tchoozshoes.com/products/63152901","63152901"
"in_stock","Puma","Low Boots","tchooz","120","tchooz:9115233583361","70","USD","true","41.67","men","true","Cell Thrill Men","2026-05-22T03:00:12Z","Olive","41","44","44.5","45","46",,,,,,,"31016808","https://tchoozshoes.com/products/cell-thrill-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9115224277249","80","USD","true","17.53","women","true","Softride Harli Slip on Women","2026-05-22T03:00:12Z","36","37.5","38.5","41",,,,,,,,,"31147101","https://tchoozshoes.com/products/softride-harli-slip-on-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","110","tchooz:9100414353665",,"USD","true",,"women","false","ST MILER ROSE Women","2026-05-22T03:00:12Z","37","38",,,,,,,,,,,"40263602","https://tchoozshoes.com/products/40263602","40263602"
"in_stock","Puma","Low Boots","tchooz","169","tchooz:9045771649281","120","USD","true","28.99","women","true","Solar Wns Women","2026-05-22T03:00:12Z","36","37","41",,,,,,,,,,"31193504","https://tchoozshoes.com/products/31193504","31193504"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:8977064362241",,"USD","true",,"boys","false","ATTACANTO FG/AG Boys","2026-05-22T03:00:12Z","36","37","37.5","38","38.5",,,,,,,,"10748001","https://tchoozshoes.com/products/attacanto-fg-ag-boys","does_not_exist"
"out_of_stock","On","Low Boots","tchooz","119","tchooz:9115211858177",,"USD","true",,"kids","false","Cloudleap Youth","2026-05-22T03:00:12Z",,,,,,,,,,,,,"3YF10044662","https://tchoozshoes.com/products/cloudleap-youth","does_not_exist"
"in_stock","On","Low Boots","tchooz","159","tchooz:9115219263745",,"USD","true",,"women","false","Cloudpulse Next Women","2026-05-22T03:00:12Z","37",,,,,,,,,,,,"3Wf30323404","https://tchoozshoes.com/products/cloudpulse-next-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","195","tchooz:9115221983489",,"USD","true",,"women","false","Cloudsurfer 2 Women","2026-05-22T03:00:12Z","Beige",,,,,,,,,,,,"3WF10102143","https://tchoozshoes.com/products/cloudsurfer-2-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222671617",,"USD","true",,"women","false","Cloud X 4 Women","2026-05-22T03:00:12Z","37",,,,,,,,,,,,"3WE30070106","https://tchoozshoes.com/products/cloud-x-4-women","does_not_exist"
"in_stock","On","Low Boots","tchooz","219","tchooz:9115222638849","153","USD","true","30.14","men","true","Cloudflow 5 Men","2026-05-22T03:00:12Z","41",,,,,,,,,,,,"3MF10113295","https://tchoozshoes.com/products/cloudflow-5-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","219","tchooz:9115222606081","153","USD","true","30.14","women","true","Cloudflow 5 Women","2026-05-22T03:00:12Z","37",,,,,,,,,,,,"3WF10091043","https://tchoozshoes.com/products/cloudflow-5-women","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","96","tchooz:8693920792833",,"USD","true",,"men","false","BARREDA Men","2026-05-22T03:00:12Z","42","43 1/3","44","45 1/3",,,,,,,,,"ji2306","https://tchoozshoes.com/products/ji2306","JI2306"
"in_stock","Puma","Low Boots","tchooz","125","tchooz:8878473838849","100","USD","true","20","men","true","Trinity 2 Men","2026-05-22T03:00:12Z","41","46","White And Blue","44.5","45","47","White And Navy","White And Black",,,,,"40023002","https://tchoozshoes.com/products/40023002","40023002"
"in_stock","Adidas","Low Boots","tchooz","159","tchooz:9013527281921",,"USD","true",,"women","false","SAMBA OG Women","2026-05-22T03:00:12Z","White And Black",,,,,,,,,,,,"ID0478","https://tchoozshoes.com/products/ji2725","JI2725"
"in_stock","Puma","Hoodies","tchooz","67","tchooz:8916701118721",,"USD","true",,"men","false","ESS No. 1 Logo Hoodie TR (s) Men","2026-05-22T03:00:12Z","S",,,,,,,,,,,,"68257380","https://tchoozshoes.com/products/68257344","68257344"
"in_stock","Puma","Low Boots","tchooz","100","tchooz:8977064558849",,"USD","true",,"men","false","ULTRA 6 PLAY TT Men","2026-05-22T03:00:12Z","41","42","43","44","44.5","45","46",,,,,,"10854202","https://tchoozshoes.com/products/10854202","10854202"
"in_stock","Puma","Low Boots","tchooz","230","tchooz:8980008730881","140","USD","true","39.13","women","true","Velocity NITRO 4 Women","2026-05-22T03:00:12Z","36","37","37.5","38","38.5",,,,,,,,"31114103","https://tchoozshoes.com/products/31114103","31114103"
"in_stock","Puma","Shorts","tchooz","72","tchooz:9040759783681","60","USD","true","16.67","men","true","BMW MMS Ess Shorts Ft 7"" Men","2026-05-22T03:00:12Z","S","M","XL","L",,,,,,,,,"63489601","https://tchoozshoes.com/products/63489601","63489601"
