competitor_product_id,competitor_name,style_code,brand_name,product_name,category,gender_target,competitor_price,competitor_sale_price,discount_pct,is_on_sale,availability,currency,sizes_available,source_url,scraped_at,data_valid
tchooz:8913686364417,tchooz,,Puma,TR CORE Waterbottle,Waterbottles,unisex,15.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/5381342,2026-04-10T14:22:53Z,True
tchooz:8913686331649,tchooz,,Puma,TR CORE Waterbottle,Waterbottles,unisex,15.0,,,False,in_stock,USD,"[""Yellow""]",https://tchoozshoes.com/products/5381340,2026-04-10T14:22:53Z,True
tchooz:8913686233345,tchooz,,Puma,COMIC BB Cap Junior,Caps,kids,25.0,,,False,in_stock,USD,"[""YUTH""]",https://tchoozshoes.com/products/2655701,2026-04-10T14:22:53Z,True
tchooz:8913135272193,tchooz,3WF30323404,On,Cloudpulse Next Women,Low Boots,women,159.0,,,False,in_stock,USD,"[""37""]",https://tchoozshoes.com/products/3wf30323404,2026-04-10T14:22:53Z,True
tchooz:8905156722945,tchooz,,Puma,Mostro Perf Women,Low Boots,women,175.0,105.0,40.0,True,in_stock,USD,"[""36"", ""37"", ""37.5"", ""39""]",https://tchoozshoes.com/products/39733102-w,2026-04-10T14:22:53Z,True
tchooz:8905131524353,tchooz,,Puma,ESS Small Logo Poly Tee Men,Tees,men,35.0,,,False,in_stock,USD,"[""XXL""]",https://tchoozshoes.com/products/68254202,2026-04-10T14:22:53Z,True
tchooz:8905131491585,tchooz,,Puma,ESS Small Logo Poly Tee Men,Tees,men,35.0,,,False,in_stock,USD,"[""XXL""]",https://tchoozshoes.com/products/68254201,2026-04-10T14:22:53Z,True
tchooz:8905131360513,tchooz,,Puma,ESS No. 1 Logo Tee (s) Men,Tees,men,30.0,,,False,in_stock,USD,"[""XL"", ""XXL""]",https://tchoozshoes.com/products/68253382,2026-04-10T14:22:53Z,True
tchooz:8905129984257,tchooz,,Puma,Hypnotic LS Men,Low Boots,men,115.0,,,False,in_stock,USD,"[""44"", ""46""]",https://tchoozshoes.com/products/40261801,2026-04-10T14:22:53Z,True
tchooz:8905129623809,tchooz,,Puma,Puma Fun Racer 2 AC+ PS,Low Boots,kids,55.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/40058001,2026-04-10T14:22:53Z,True
tchooz:8905129591041,tchooz,,Puma,R78 Lightwind Women,Low Boots,women,85.0,50.0,41.18,True,in_stock,USD,"[""36""]",https://tchoozshoes.com/products/40026715,2026-04-10T14:22:53Z,True
tchooz:8905129492737,tchooz,,Puma,Courtflex V3 V PS,Low Boots,kids,55.0,35.0,36.36,True,in_stock,USD,"[""29"", ""30"", ""32"", ""33"", ""34""]",https://tchoozshoes.com/products/39764213,2026-04-10T14:22:53Z,True
tchooz:8905129459969,tchooz,,Puma,Puma Smash 3.0 Buck Men,Low Boots,men,95.0,,,False,in_stock,USD,"[""40"", ""41"", ""45""]",https://tchoozshoes.com/products/39233602,2026-04-10T14:22:53Z,True
