style_code,comparison_match_type,comparison_availability_relation,comparison_sale_relation,comparison_category_overlap,comparison_category_overlap_values,comparison_gender_overlap,comparison_gender_overlap_values,comparison_colorway_overlap,comparison_colorway_overlap_values,comparison_price_status,comparison_currency_match,comparison_fx_rate_lbp_per_usd,comparison_same_current_price,comparison_current_price_diff,comparison_current_price_diff_usd,comparison_current_price_diff_lbp,comparison_current_price_diff_pct_vs_adidas,comparison_current_price_diff_pct_vs_adidas_usd,comparison_current_price_relation,comparison_cheaper_retailer,comparison_same_discount_pct,comparison_discount_pct_diff,comparison_discount_relation,comparison_higher_discount_retailer,mikesport_row_count,mikesport_has_duplicate_rows,mikesport_product_name,mikesport_product_names,mikesport_source_url,mikesport_source_urls,mikesport_source_url_count,mikesport_category,mikesport_categories,mikesport_gender_target,mikesport_gender_targets,mikesport_colorway,mikesport_colorways,mikesport_availability_summary,mikesport_availability_values,mikesport_in_stock_count,mikesport_out_of_stock_count,mikesport_unknown_stock_count,mikesport_sizes_available,mikesport_sizes_count,mikesport_currency,mikesport_currency_values,mikesport_current_price_min,mikesport_current_price_max,mikesport_current_price_min_usd,mikesport_current_price_max_usd,mikesport_current_price_min_lbp,mikesport_current_price_max_lbp,mikesport_regular_price_min,mikesport_regular_price_max,mikesport_regular_price_min_usd,mikesport_regular_price_max_usd,mikesport_regular_price_min_lbp,mikesport_regular_price_max_lbp,mikesport_sale_price_min,mikesport_sale_price_max,mikesport_sale_price_min_usd,mikesport_sale_price_max_usd,mikesport_sale_price_min_lbp,mikesport_sale_price_max_lbp,mikesport_discount_pct_min,mikesport_discount_pct_max,mikesport_any_on_sale,mikesport_all_on_sale,adidas_row_count,adidas_has_duplicate_rows,adidas_product_name,adidas_product_names,adidas_source_url,adidas_source_urls,adidas_source_url_count,adidas_category,adidas_categories,adidas_gender_target,adidas_gender_targets,adidas_colorway,adidas_colorways,adidas_availability_summary,adidas_availability_values,adidas_in_stock_count,adidas_out_of_stock_count,adidas_unknown_stock_count,adidas_sizes_available,adidas_sizes_count,adidas_currency,adidas_currency_values,adidas_current_price_min,adidas_current_price_max,adidas_current_price_min_usd,adidas_current_price_max_usd,adidas_current_price_min_lbp,adidas_current_price_max_lbp,adidas_regular_price_min,adidas_regular_price_max,adidas_regular_price_min_usd,adidas_regular_price_max_usd,adidas_regular_price_min_lbp,adidas_regular_price_max_lbp,adidas_sale_price_min,adidas_sale_price_max,adidas_sale_price_min_usd,adidas_sale_price_max_usd,adidas_sale_price_min_lbp,adidas_sale_price_max_lbp,adidas_discount_pct_min,adidas_discount_pct_max,adidas_any_on_sale,adidas_all_on_sale,comparison_notes
JR4888,exact_style_code,both_in_stock,neither_on_sale,False,,True,men,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,0.45,0.45,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Adizero Evo Sl Men Running Shoes Core Black,Adidas Adizero Evo Sl Men Running Shoes Core Black,https://lb.mikesport.com/products/adidas-adizero-evo-sl-men-running-shoes-core-black,https://lb.mikesport.com/products/adidas-adizero-evo-sl-men-running-shoes-core-black,1,shoes,shoes,men,men,Core Black / Iron Metallic / Grey Four,Core Black / Iron Metallic / Grey Four,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,10,USD,USD,223.0,223.0,223.0,223.0,20070000.0,20070000.0,223.0,223.0,223.0,223.0,20070000.0,20070000.0,,,,,,,,,False,False,1,False,"Adizero EVO SL Shoes, Black","Adizero EVO SL Shoes, Black",https://www.adidas.com.lb/en/adidas-adizero-evo-sl-shoes-black/A7_JR4888_ONE.html,https://www.adidas.com.lb/en/adidas-adizero-evo-sl-shoes-black/A7_JR4888_ONE.html,1,Running,Running,men,men,Black,Black,in_stock,in_stock,1,0,0,40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46 | 47 1/3,11,LBP,LBP,19980000.0,19980000.0,222.0,222.0,19980000.0,19980000.0,19980000.0,19980000.0,222.0,222.0,19980000.0,19980000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR5660,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,1.32,1.32,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Marvel Spider-Man Runfalcon Ps-Boys Running Shoes Black/White/Ruby,Adidas Marvel Spider-Man Runfalcon Ps-Boys Running Shoes Black/White/Ruby,https://lb.mikesport.com/products/adidas-marvel-spider-man-runfalcon-ps-boys-running-shoes-black-white-ruby,https://lb.mikesport.com/products/adidas-marvel-spider-man-runfalcon-ps-boys-running-shoes-black-white-ruby,1,shoes,shoes,boys,boys,Core Black/Cloud White/Pure Ruby,Core Black/Cloud White/Pure Ruby,in_stock,in_stock,1,0,0,33 EU | 28 EU | 30 EU | 29 EU | 31 EU | 32 EU | 34 EU | 35 EU,8,USD,USD,77.0,77.0,77.0,77.0,6930000.0,6930000.0,77.0,77.0,77.0,77.0,6930000.0,6930000.0,,,,,,,,,False,False,1,False,"Kids Unisex adidas Marvel Spider-man Runfalcon Shoes, Black","Kids Unisex adidas Marvel Spider-man Runfalcon Shoes, Black",https://www.adidas.com.lb/en/adidas-kids-unisex-adidas-marvel-spider-man-runfalcon-shoes-black/A7_JR5660_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-adidas-marvel-spider-man-runfalcon-shoes-black/A7_JR5660_ONE.html,1,Running,Running,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,28 | 29 | 30 | 31 | 32 | 33 | 34 | 35,8,LBP,LBP,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR5758,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Taekwondo Mei Women Original Ballerinas Clear Sky,Adidas Taekwondo Mei Women Original Ballerinas Clear Sky,https://lb.mikesport.com/products/adidas-taekwondo-mei-women-original-ballerinas-clear-sky,https://lb.mikesport.com/products/adidas-taekwondo-mei-women-original-ballerinas-clear-sky,1,ballerinas,ballerinas,women,women,Clear Sky/Cloud White/Gum,Clear Sky/Cloud White/Gum,in_stock,in_stock,1,0,0,38 EU,1,USD,USD,135.0,135.0,135.0,135.0,12150000.0,12150000.0,135.0,135.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,1,False,"Taekwondo Mei Shoes, Blue","Taekwondo Mei Shoes, Blue",https://www.adidas.com.lb/en/adidas-taekwondo-mei-shoes-blue/A7_JR5758_ONE.html,https://www.adidas.com.lb/en/adidas-taekwondo-mei-shoes-blue/A7_JR5758_ONE.html,1,Originals,Originals,,,Blue,Blue,in_stock,in_stock,1,0,0,38 | 39 1/3,2,LBP,LBP,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR7031,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,False,2.0,2.0,180000.0,1.48,1.48,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Taekwondo Mei Balle Women Original Ballerinas Black/White,Adidas Taekwondo Mei Balle Women Original Ballerinas Black/White,https://lb.mikesport.com/products/adidas-taekwondo-mei-balle-women-original-ballerinas-black-white,https://lb.mikesport.com/products/adidas-taekwondo-mei-balle-women-original-ballerinas-black-white,1,ballerinas,ballerinas,women,women,Black/White,Black/White,in_stock,in_stock,1,0,0,36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU,9,USD,USD,137.0,137.0,137.0,137.0,12330000.0,12330000.0,137.0,137.0,137.0,137.0,12330000.0,12330000.0,,,,,,,,,False,False,1,False,"Taekwondo Mei Shoes, Black","Taekwondo Mei Shoes, Black",https://www.adidas.com.lb/en/adidas-taekwondo-mei-shoes-black/A7_JR7031_ONE.html,https://www.adidas.com.lb/en/adidas-taekwondo-mei-shoes-black/A7_JR7031_ONE.html,1,Originals,Originals,women,women,Black,Black,in_stock,in_stock,1,0,0,36,1,LBP,LBP,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR7912,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Predator League Turf Kids Football Shoes Lucid Red,Adidas Predator League Turf Kids Football Shoes Lucid Red,https://lb.mikesport.com/products/adidas-predator-league-turf-kids-football-shoes-lucid-red,https://lb.mikesport.com/products/adidas-predator-league-turf-kids-football-shoes-lucid-red,1,shoes,shoes,kids,kids,Lucid Red / Core Black / Cloud White,Lucid Red / Core Black / Cloud White,in_stock,in_stock,1,0,0,33 EU | 29 EU | 32 EU | 34 EU | 35 EU | 35 1/2 EU | 36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU,11,USD,USD,105.0,105.0,105.0,105.0,9450000.0,9450000.0,105.0,105.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,1,False,"Kids Unisex PREDATOR LEAGUE Turf Football Shoes, Red","Kids Unisex PREDATOR LEAGUE Turf Football Shoes, Red",https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-turf-football-shoes-red/A7_JR7912_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-turf-football-shoes-red/A7_JR7912_ONE.html,1,Shoes,Shoes,unisex,unisex,Red,Red,in_stock,in_stock,1,0,0,28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 36 2/3 | 37 1/3 | 38 | 38 2/3,13,LBP,LBP,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR7925,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Predator League Fold-Over Tongue Fg Kids Football Shoes Lucid Red,Adidas Predator League Fold-Over Tongue Fg Kids Football Shoes Lucid Red,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-fg-kids-football-shoes-lucid-red,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-fg-kids-football-shoes-lucid-red,1,shoes,shoes,kids,kids,Lucid Red / Core Black / Cloud White,Lucid Red / Core Black / Cloud White,in_stock,in_stock,1,0,0,33 EU | 30 EU | 29 EU | 31 EU | 32 EU | 34 EU | 35 EU | 35 1/2 EU | 36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU,13,USD,USD,126.0,126.0,126.0,126.0,11340000.0,11340000.0,126.0,126.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,1,False,"Kids Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Red","Kids Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Red",https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-red/A7_JR7925_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-red/A7_JR7925_ONE.html,1,Shoes,Shoes,unisex,unisex,Red,Red,in_stock,in_stock,1,0,0,31 | 32 | 34 | 35 | 36 | 37 1/3 | 38 | 38 2/3,8,LBP,LBP,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,11340000.0,11340000.0,126.0,126.0,11340000.0,11340000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR8130,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Disney Minnie Mouse Grand Court Infant-Girls Sportswear Shoes White/Pink,Adidas Disney Minnie Mouse Grand Court Infant-Girls Sportswear Shoes White/Pink,https://lb.mikesport.com/products/adidas-disney-minnie-mouse-grand-court-infant-girls-sportswear-shoes-white-pink,https://lb.mikesport.com/products/adidas-disney-minnie-mouse-grand-court-infant-girls-sportswear-shoes-white-pink,1,shoes,shoes,girls,girls,Cloud White / Clear Pink / Chalk White,Cloud White / Clear Pink / Chalk White,in_stock,in_stock,1,0,0,22 EU | 21 EU | 23 EU | 25 EU | 24 EU | 26 EU | 27 EU,7,USD,USD,67.0,67.0,67.0,67.0,6030000.0,6030000.0,67.0,67.0,67.0,67.0,6030000.0,6030000.0,,,,,,,,,False,False,1,False,"Kids Unisex adidas Disney Minnie Mouse Grand Court Shoes, White","Kids Unisex adidas Disney Minnie Mouse Grand Court Shoes, White",https://www.adidas.com.lb/en/adidas-kids-unisex-adidas-disney-minnie-mouse-grand-court-shoes-white/A7_JR8130_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-adidas-disney-minnie-mouse-grand-court-shoes-white/A7_JR8130_ONE.html,1,Tennis,Tennis,unisex,unisex,White,White,in_stock,in_stock,1,0,0,25 | 27,2,LBP,LBP,6030000.0,6030000.0,67.0,67.0,6030000.0,6030000.0,6030000.0,6030000.0,67.0,67.0,6030000.0,6030000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR8978,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas F50 League Turf Men Football Shoes Team Solar Yellow,Adidas F50 League Turf Men Football Shoes Team Solar Yellow,https://lb.mikesport.com/products/adidas-f50-league-turf-men-football-shoes-team-solar-yellow,https://lb.mikesport.com/products/adidas-f50-league-turf-men-football-shoes-team-solar-yellow,1,shoes,shoes,men,men,Team Solar Yellow 2 / Core Black / Lucid Red,Team Solar Yellow 2 / Core Black / Lucid Red,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 47 1/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,13,USD,USD,135.0,135.0,135.0,135.0,12150000.0,12150000.0,135.0,135.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,1,False,"Unisex F50 LEAGUE Turf Football Shoes , Yellow","Unisex F50 LEAGUE Turf Football Shoes , Yellow",https://www.adidas.com.lb/en/adidas-unisex-f50-league-turf-football-shoes-yellow/A7_JR8978_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-f50-league-turf-football-shoes-yellow/A7_JR8978_ONE.html,1,Football,Football,unisex,unisex,Yellow,Yellow,in_stock,in_stock,1,0,0,39 1/3 | 40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,11,LBP,LBP,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR8995,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas F50 League Fg/Mg Men Football Shoes Team Solar Yellow,Adidas F50 League Fg/Mg Men Football Shoes Team Solar Yellow,https://lb.mikesport.com/products/adidas-f50-league-fg-mg-men-football-shoes-team-solar-yellow,https://lb.mikesport.com/products/adidas-f50-league-fg-mg-men-football-shoes-team-solar-yellow,1,shoes,shoes,men,men,Team Solar Yellow 2 / Core Black / Lucid Red,Team Solar Yellow 2 / Core Black / Lucid Red,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,11,USD,USD,135.0,135.0,135.0,135.0,12150000.0,12150000.0,135.0,135.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,1,False,"Unisex F50 LEAGUE Firm Ground / Multi Ground Football Boots, Yellow","Unisex F50 LEAGUE Firm Ground / Multi Ground Football Boots, Yellow",https://www.adidas.com.lb/en/adidas-unisex-f50-league-firm-ground-multi-ground-football-boots-yellow/A7_JR8995_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-f50-league-firm-ground-multi-ground-football-boots-yellow/A7_JR8995_ONE.html,1,Football,Football,unisex,unisex,Yellow,Yellow,in_stock,in_stock,1,0,0,40 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,8,LBP,LBP,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,12150000.0,12150000.0,135.0,135.0,12150000.0,12150000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR9014,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas F50 League Fg/Mg Kids Football Shoes Team Solar Yellow,Adidas F50 League Fg/Mg Kids Football Shoes Team Solar Yellow,https://lb.mikesport.com/products/adidas-f50-league-fg-mg-kids-football-shoes-team-solar-yellow,https://lb.mikesport.com/products/adidas-f50-league-fg-mg-kids-football-shoes-team-solar-yellow,1,shoes,shoes,kids,kids,Team Solar Yellow 2 / Core Black / Lucid Red,Team Solar Yellow 2 / Core Black / Lucid Red,in_stock,in_stock,1,0,0,30 EU | 31 EU | 32 EU | 34 EU | 35 EU | 35 1/2 EU | 36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU,11,USD,USD,105.0,105.0,105.0,105.0,9450000.0,9450000.0,105.0,105.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,1,False,"Kids Unisex F50 LEAGUE Firm Ground / Multi Ground Football Boots, Yellow","Kids Unisex F50 LEAGUE Firm Ground / Multi Ground Football Boots, Yellow",https://www.adidas.com.lb/en/adidas-kids-unisex-f50-league-firm-ground-multi-ground-football-boots-yellow/A7_JR9014_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-f50-league-firm-ground-multi-ground-football-boots-yellow/A7_JR9014_ONE.html,1,Shoes,Shoes,unisex,unisex,Yellow,Yellow,in_stock,in_stock,1,0,0,29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 36 2/3 | 37 1/3 | 38 | 38 2/3,12,LBP,LBP,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JR9018,exact_style_code,both_in_stock,neither_on_sale,True,Shoes,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas F50 League Turf Kids Football Shoes Team Solar Yellow,Adidas F50 League Turf Kids Football Shoes Team Solar Yellow,https://lb.mikesport.com/products/adidas-f50-league-turf-kids-football-shoes-team-solar-yellow,https://lb.mikesport.com/products/adidas-f50-league-turf-kids-football-shoes-team-solar-yellow,1,shoes,shoes,kids,kids,Team Solar Yellow 2 / Core Black / Lucid Red,Team Solar Yellow 2 / Core Black / Lucid Red,in_stock,in_stock,1,0,0,33 EU | 30 EU | 29 EU | 31 EU | 32 EU | 34 EU | 35 EU | 35 1/2 EU | 36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU,13,USD,USD,105.0,105.0,105.0,105.0,9450000.0,9450000.0,105.0,105.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,1,False,"Kids Unisex F50 LEAGUE Turf Football Shoes, Yellow","Kids Unisex F50 LEAGUE Turf Football Shoes, Yellow",https://www.adidas.com.lb/en/adidas-kids-unisex-f50-league-turf-football-shoes-yellow/A7_JR9018_ONE.html,https://www.adidas.com.lb/en/adidas-kids-unisex-f50-league-turf-football-shoes-yellow/A7_JR9018_ONE.html,1,Shoes,Shoes,unisex,unisex,Yellow,Yellow,in_stock,in_stock,1,0,0,28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 36 2/3 | 37 1/3 | 38 | 38 2/3,13,LBP,LBP,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,9450000.0,9450000.0,105.0,105.0,9450000.0,9450000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JS0422,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Predator League Men Football Shoes Red/Black/White,Adidas Predator League Men Football Shoes Red/Black/White,https://lb.mikesport.com/products/adidas-predator-league-men-football-shoes-red-black-white,https://lb.mikesport.com/products/adidas-predator-league-men-football-shoes-red-black-white,1,shoes,shoes,men,men,Red/Black/White,Red/Black/White,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 46 EU | 46 2/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU,12,USD,USD,159.0,159.0,159.0,159.0,14310000.0,14310000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,1,False,"Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Red","Unisex PREDATOR LEAGUE Fold-Over Tongue Firm Ground Football Boots, Red",https://www.adidas.com.lb/en/adidas-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-red/A7_JS0422_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-red/A7_JS0422_ONE.html,1,Excluded,Excluded,unisex,unisex,Red,Red,in_stock,in_stock,1,0,0,39 1/3 | 40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,11,LBP,LBP,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JS0426,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Predator League Fold-Over Tongue Fg Men Football Shoes Iron Metallic,Adidas Predator League Fold-Over Tongue Fg Men Football Shoes Iron Metallic,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-fg-men-football-shoes-iron-metallic,https://lb.mikesport.com/products/adidas-predator-league-fold-over-tongue-fg-men-football-shoes-iron-metallic,1,shoes,shoes,men,men,Iron Metallic / Zero Metalic / Lucid Red,Iron Metallic / Zero Metalic / Lucid Red,in_stock,in_stock,1,0,0,44 2/3 EU | 45 1/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU | 41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU,9,USD,USD,159.0,159.0,159.0,159.0,14310000.0,14310000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,1,False,"Unisex Predator League Fold-Over Tongue Firm Ground Football Boots, Grey","Unisex Predator League Fold-Over Tongue Firm Ground Football Boots, Grey",https://www.adidas.com.lb/en/adidas-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-grey/A7_JS0426_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-predator-league-fold-over-tongue-firm-ground-football-boots-grey/A7_JS0426_ONE.html,1,Football,Football,unisex,unisex,Grey,Grey,in_stock,in_stock,1,0,0,39 1/3 | 40 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3 | 46,10,LBP,LBP,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
JS0913,exact_style_code,both_in_stock,both_on_sale,True,Shoes,True,men,False,,normalized_compare,False,90000.0,False,8.0,8.0,720000.0,7.77,7.77,adidas_cheaper,adidas_lb,False,-5.03,adidas_higher_discount,adidas_lb,1,False,Adidas Lightblaze Men Sportswear Shoes Grey/Black,Adidas Lightblaze Men Sportswear Shoes Grey/Black,https://lb.mikesport.com/products/adidas-lightblaze-men-sportswear-shoes-grey-black,https://lb.mikesport.com/products/adidas-lightblaze-men-sportswear-shoes-grey-black,1,shoes,shoes,men,men,Grey Five/Grey One/Core Black,Grey Five/Grey One/Core Black,in_stock,in_stock,1,0,0,42 2/3 EU | 43 1/3 EU,2,USD,USD,111.0,111.0,111.0,111.0,9990000.0,9990000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,111.0,111.0,111.0,111.0,9990000.0,9990000.0,30.19,30.19,True,True,1,False,"Lightblaze Shoes, Grey","Lightblaze Shoes, Grey",https://www.adidas.com.lb/en/adidas-outlet-lightblaze-shoes-grey/A9_JS0913_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-lightblaze-shoes-grey/A9_JS0913_ONE.html,1,Shoes,Shoes,men,men,Grey,Grey,in_stock,in_stock,1,0,0,41 1/3 | 42 | 43 1/3 | 44 | 45 1/3,5,LBP,LBP,9270000.0,9270000.0,103.0,103.0,9270000.0,9270000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,9270000.0,9270000.0,103.0,103.0,9270000.0,9270000.0,35.22,35.22,True,True,
