style_code,mikesport_product,adidas_product,mikesport_price_original,mikesport_currency,adidas_price_original,adidas_currency,mikesport_price_usd,adidas_price_usd,mikesport_price_lbp,adidas_price_lbp,same_price,cheaper_retailer,more_expensive_retailer,price_relation,price_diff_usd,price_diff_lbp
IV7047,Adidas Jam Kids-Girls Sportswear Pant Pink Spark/White,"Kids Street Jam Woven Cuffed Cargo Tracksuit Bottoms, Pink",40.0,USD,2880000.0,LBP,40.0,32.0,3600000.0,2880000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,8.0,720000.0
IV7448,Adidas Essentials Logo Little Boys Sportswear Set Bright Red/Black,"Unisex Kids Essentials Logo Tee and Short Set, Orange",35.0,USD,2430000.0,LBP,35.0,27.0,3150000.0,2430000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,8.0,720000.0
IV9455,Adidas Jam Woven Kids-Unisex Sportswear Pant Black/White,"Unisex Kids Street Jam Woven Cargo Trousers, Black",46.0,USD,3960000.0,LBP,46.0,44.0,4140000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IV9578,Adidas Essentials Logo Kids-Boys Sportswear Short Black/White,"Unisex Kids Train Essentials Logo Regular Fit Shorts, Black",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IV9780,Adidas City Escape Parachute Women Sportswear Pant Black,"City Escape Woven Parachute Pant, Black",55.0,USD,4770000.0,LBP,55.0,53.0,4950000.0,4770000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
IW0130,Adidas Yoga Stay Balanced Graphic Women Training T-Shirt Purple Burst,"Yoga Stay Balanced Graphic T-Shirt, Purple",28.0,USD,1980000.0,LBP,28.0,22.0,2520000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IW0145,Adidas Racket Rebels Graphic Men Tennis T-Shirt Collegiate Navy,"Racket Sport Rebels Graphic T-Shirt, Blue",28.0,USD,1980000.0,LBP,28.0,22.0,2520000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IW0852,Adidas Essentials Logo Boys Sportswear T-Shirt Legend Ink/White,"Unisex Kids Train Essentials Logo Regular Fit T-Shirt, Blue",13.0,USD,900000.0,LBP,13.0,10.0,1170000.0,900000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,3.0,270000.0
IW5977,Adidas Aeroready Sereno Cut Men Sportswear Tracksuit Legink,"AEROREADY Sereno Cut 3-Stripes Track Suit, Blue",112.0,USD,9990000.0,LBP,112.0,111.0,10080000.0,9990000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IX1248,Adidas All Szn Men Sportswear Hoody Black,"ALL SZN French Terry Hoodie, Multicolour",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IX3872,Adidas Predator Kids-Boys football Gloves Blue/Solar Red/White,"Unisex Kids Predator Training Goalkeeper Gloves, Blue",25.0,USD,2160000.0,LBP,25.0,24.0,2250000.0,2160000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IX4023,Adidas Manchester United Fc Club Home Unisex football Ball Red/White,"Unisex Manchester United Home Club Ball, Red",19.0,USD,1350000.0,LBP,19.0,15.0,1710000.0,1350000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,4.0,360000.0
IX4984,Adidas Optime Essentials Shine Women Training Tight Shadow Olive,"Optime Essentials Shine 7/8 Leggings, Green",36.0,USD,2340000.0,LBP,36.0,26.0,3240000.0,2340000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,10.0,900000.0
IX6753,Adidas Street 4 Men Original T-Shirt White/Blue,"Training Supply Street T-Shirt 4, White",28.0,USD,1980000.0,LBP,28.0,22.0,2520000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IX7599,Adidas Kids-Boys Originals T-Shirt White,"Kids Unisex T-Shirt, White",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IY0727,Adidas Positivity Graphic Men Sportswear T-Shirt White/Yellow,"Positivity Graphic T-Shirt, White",29.0,USD,1980000.0,LBP,29.0,22.0,2610000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,7.0,630000.0
IY1123,Adidas D4T Hybrid Men Training Pant Black,"Designed for Training Hybrid Joggers, Black",67.0,USD,5580000.0,LBP,67.0,62.0,6030000.0,5580000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
IY4150,Adidas All Szn Men Sportswear T-Shirt Black,"ALL SZN T-Shirt, Multicolour",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
IZ0089,Adidas Tie Dyed Men Original T-Shirt Black,"Tie-Dyed Short Sleeve T-Shirt, Black",30.0,USD,2160000.0,LBP,30.0,24.0,2700000.0,2160000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
IZ2541,Adidas Mono Men Originals Jacket Black,"Mono Track Top, Black",82.0,USD,5670000.0,LBP,82.0,63.0,7380000.0,5670000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,19.0,1710000.0
JC5282,Adidas Lounge Slides Graphic Pocket Men Sportswear T-Shirt White,"Lounge Slides Graphic Pocket T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC5482,Adidas Z N E Loose Men Sportswear T-Shirt White,"Adidas Z.N.E. Loose-Fit T-Shirt, White",77.0,USD,6840000.0,LBP,77.0,76.0,6930000.0,6840000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC6023,Adidas Baseball Unisex Original Cap Black,"Unisex Adicolor Classic Trefoil Baseball Cap, Black",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC8325,Adidas Essentials 3 Stripes Slim Women Sportswear T-Shirt Black/White,"Essentials 3-Stripes Slim Baby T-Shirt, Black",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC9556,Adidas Train Essentials Boxy Workout Women Training T-Shirt White,"Train Essentials Boxy Workout T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC9623,Adidas Essentials Kids-Girls Sportswear T-Shirt Clear Pink/White,"Kids Essentials T-Shirt, Pink",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC9632,Adidas Essentials Kids-Girls Sportswear Tight Black/White,"Kids Essentials Leggings, Black",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC9770,Adidas Chelsea Kids-Unisex Sportswear Short Black/White,"Kids Unisex Essentials Climacool Shorts, Black",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JC9889,Adidas Own The Run Climacool Colorblock Women Running T-Shirt White/Violet,"Own the Run CLIMACOOL Colorblock T-Shirt, White",31.0,USD,1620000.0,LBP,31.0,18.0,2790000.0,1620000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,13.0,1170000.0
JD0112,Adidas All Sport Nxt Kids-Unisex Sportswear Pant Black/White,"Kids Unisex All Sport Nxt Pants, Black",44.0,USD,3060000.0,LBP,44.0,34.0,3960000.0,3060000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,10.0,900000.0
JD0896,Adidas Essentials 3 Stripes Jogger Women Sportswear Pant Black,"Essentials 3-Stripes Jogger Joggers, Black",77.0,USD,6840000.0,LBP,77.0,76.0,6930000.0,6840000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD1906,Adidas Essentials 3 Stripes Sj Men Sportswear T-Shirt Black/White,"Essentials 3-Stripes Single Jersey T-Shirt, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD2404,Adidas Trefoil Essentials Men Original Hoody Black,"Trefoil Essentials Hoodie French Terry, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD4999,Adidas Essentials 3 Stripes Loose Women Sportswear T-Shirt White/Black,"Essentials 3-Stripes Cotton Loose T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD5434,Adidas Essential 3 Stripes Women Sportswear Tracksuit Black,"Essentials 3-Stripes Track Suit, Black",112.0,USD,9990000.0,LBP,112.0,111.0,10080000.0,9990000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD5984,Adidas Z N E Men Sportswear Hoody Black,"Z.N.E. Full-Zip Hooded Track Jacket, Black",111.0,USD,9270000.0,LBP,111.0,103.0,9990000.0,9270000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,8.0,720000.0
JD6015,Adidas Padel Category Graphic Men Tennis T-Shirt Bright Blue,"Padel Category Graphic T-Shirt, Blue",27.0,USD,1980000.0,LBP,27.0,22.0,2430000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,5.0,450000.0
JD8032,Adidas World Cup 2026 Unisex Football Multicolor,"Unisex FIFA World Cup 26 Trionda Training Ball, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD9032,Adidas Techfit All Over Print Men Training Tight Core Black/Grey,"TECHFIT Training Allover Print Long Tights, Black",42.0,USD,3600000.0,LBP,42.0,40.0,3780000.0,3600000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
JD9563,Adidas Classic 3 Bar Logo Unisex Training Bag Black/White,"Unisex Classic Back-to-School 3-Stripes Backpack, Black",42.0,USD,3690000.0,LBP,42.0,41.0,3780000.0,3690000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JD9599,Adidas Z N E Men Sportswear Pant Black,"Z.N.E. Tracksuit Bottoms, Black",137.0,USD,12150000.0,LBP,137.0,135.0,12330000.0,12150000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,2.0,180000.0
JE0052,Adidas Essentials 3 Stripes Women Sportswear Hoody White/Black,"Essentials 3-Stripes French Terry Full-Zip Hoodie, Black",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE1306,Adidas Essentials 3 Stripes Lifestyle Woven Parachute Women Sportswear Pant Black/White,"Essentials 3-Stripes Lifestyle Woven Parachute Tracksuit Bottoms, Black",77.0,USD,6840000.0,LBP,77.0,76.0,6930000.0,6840000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE1991,Adidas Tiro 24 Men Football Short White/Blue/Solar Red,"Tiro 24 Training Shorts, White",20.0,USD,1710000.0,LBP,20.0,19.0,1800000.0,1710000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE3771,Adidas Powerreact Big Logo Printed Sports Top Women Training Bra White,"Powerreact Graphic Bra, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE4004,Adidas Future Icons Small Logo Women Sportswear T-Shirt Grey Strata,"Future Icons Small Logo Baby T-Shirt, Grey",29.0,USD,1980000.0,LBP,29.0,22.0,2610000.0,1980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,7.0,630000.0
JE5652,Adidas 3-Stripes New Logo Baseball Unisex Training Cap White/Black,"Unisex 3-Stripes New Logo Baseball Cap, White",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE5682,Adidas D4T 3 Stripes Men Training Short Black,"Designed-for-Training 3-Stripes Shorts, Black",77.0,USD,6840000.0,LBP,77.0,76.0,6930000.0,6840000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE6388,Adidas Essentials 3 Stripes Single Jersey Men Sportswear T-Shirt White/Black,"Essentials 3-Stripes Single Jersey T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE6391,Adidas Essentials 3 Stripes Men Sportswear T-Shirt Olive Strata/Black,"Essentials 3-Stripes Single Jersey T-Shirt, Green",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE8943,Adidas Essentials Big Logo Men Sportswear T-Shirt White/Black,"Essentials Big Logo T-shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE8945,Adidas Essentials Big Logo Men Sportswear T-Shirt Black/White,"Essentials Big Logo Tee, Black",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JE9024,Adidas Essentials Small Logo Men Sportswear T-Shirt Black/White,"Essentials Small Logo Single Jersey T-Shirt, Black",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JF1026,Adidas Train Essentials Boxy Workout Women Training Tank White,"Train Essentials Boxy Workout Tank Top, White",38.0,USD,3330000.0,LBP,38.0,37.0,3420000.0,3330000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JF2491,Adidas Z.N.E. Tapered-Leg Kids-Boys Sportswear Pant Black,"Unisex Kids adidas Z.N.E. Tapered-Leg Tracksuit Bottoms, Black",96.0,USD,8550000.0,LBP,96.0,95.0,8640000.0,8550000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JG1072,Adidas 3-Stripes New Logo Baseball Unisex Training Cap Black/White,"Unisex 3-Stripes New Logo Baseball Cap, Black",29.0,USD,2520000.0,LBP,29.0,28.0,2610000.0,2520000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JG8737,Adidas Essentials Big Logo Women Sportswear T-Shirt White/Black,"Essentials Big Logo Boyfriend T-Shirt, White",45.0,USD,3960000.0,LBP,45.0,44.0,4050000.0,3960000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JH6206,Adidas Adizero Evo Sl Men Running Shoes White/Black,"Adizero EVO SL Shoes, White",223.0,USD,19980000.0,LBP,223.0,222.0,20070000.0,19980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JH6208,Adidas Adizero Evo Sl Women Running Shoes White/Core Black,"Adizero EVO SL Shoes, White",223.0,USD,19980000.0,LBP,223.0,222.0,20070000.0,19980000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
JH7724,Adidas F50 League Tf Men Football Shoes Purple,"Unisex F50 League Turf Boots, Purple",96.0,USD,8100000.0,LBP,96.0,90.0,8640000.0,8100000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,6.0,540000.0
JI1111,Adidas Predator League Ft Men Football Shoes White/Black/Lime,"Unisex Predator League Fold-Over Tongue Firm/Multi-Ground Boots, White",107.0,USD,8910000.0,LBP,107.0,99.0,9630000.0,8910000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,8.0,720000.0
JI3990,Adidas Superstar Ii Comfort Closure Infant-Boys Original Shoes White/Black,"Unisex Kids Superstar II Comfort Closure Shoes, White",89.0,USD,7920000.0,LBP,89.0,88.0,8010000.0,7920000.0,False,adidas_lb,mikesport_lb,adidas_cheaper,1.0,90000.0
